;index;Unnamed: 0.1;Unnamed: 0;mode;price;pbeach;ppier;pboat;pcharter;cbeach;cpier;cboat;ccharter;income
954;954;954;954;charter;102.774;132.25799999999998;132.25799999999998;67.774;102.774;0.0678;0.0789;0.0559;0.6456;2083.3332
955;955;955;955;pier;26.598000000000003;26.598000000000003;26.598000000000003;172.458;207.458;0.5333;0.4522;0.2413;1.0266;2916.6666
956;956;956;956;beach;14.198;14.198;14.198;92.058;127.058;0.5333;0.4522;0.2413;1.0266;1249.9998
957;957;957;957;charter;39.198;47.174;47.174;14.198;39.198;0.2537;0.1498;0.6817;2.3014;1249.9998
958;958;958;958;charter;57.798;108.974;108.974;32.798;57.798;0.2537;0.1498;0.6817;2.3014;3749.9999
959;959;959;959;pier;20.398;20.398;20.398;132.25799999999998;167.25799999999998;0.5333;0.4522;0.0156;0.0058;2083.3332
960;960;960;960;charter;51.598;88.374;88.374;26.598000000000003;51.598;0.2537;0.1498;0.6817;2.3014;2916.6666
961;961;961;961;boat;38.998000000000005;129.57399999999998;129.57399999999998;38.998000000000005;63.998000000000005;0.2537;0.1498;0.7369;2.3101;4583.332
962;962;962;962;boat;26.598000000000003;88.374;88.374;26.598000000000003;51.598;0.2537;0.1498;0.0531;0.0052;2916.6666
963;963;963;963;beach;32.798;32.798;32.798;212.658;247.658;0.5333;0.4522;0.1665;0.3975;3749.9999
964;964;964;964;boat;26.598000000000003;88.374;88.374;26.598000000000003;51.598;0.2537;0.1498;0.6817;2.3014;2916.6666
965;965;965;965;charter;63.998000000000005;129.57399999999998;129.57399999999998;38.998000000000005;63.998000000000005;0.2537;0.1498;0.0531;0.0052;4583.332
966;966;966;966;boat;32.798;108.974;108.974;32.798;57.798;0.2537;0.1498;0.6817;2.3014;3749.9999
967;967;967;967;charter;63.998000000000005;129.57399999999998;129.57399999999998;38.998000000000005;63.998000000000005;0.2537;0.1498;0.6817;2.3014;4583.332
968;968;968;968;pier;26.598000000000003;26.598000000000003;26.598000000000003;172.458;207.458;0.5333;0.4522;0.2413;1.0266;2916.6666
969;969;969;969;pier;26.598000000000003;26.598000000000003;26.598000000000003;172.458;207.458;0.5333;0.4522;0.0156;0.0058;2916.6666
970;970;970;970;charter;63.998000000000005;129.57399999999998;129.57399999999998;38.998000000000005;63.998000000000005;0.2537;0.1498;0.6817;2.3014;4583.332
971;971;971;971;boat;76.19800000000001;253.174;253.174;76.19800000000001;101.198;0.2537;0.1498;0.6817;2.3014;9583.3357
972;972;972;972;boat;32.798;108.974;108.974;32.798;57.798;0.2537;0.1498;0.0531;0.0052;3749.9999
973;973;973;973;pier;20.398;20.398;20.398;132.25799999999998;167.25799999999998;0.5333;0.4522;0.2413;1.0266;2083.3332
974;974;974;974;boat;14.198;47.174;47.174;14.198;39.198;0.2537;0.1498;0.0531;0.0052;1249.9998
975;975;975;975;pier;38.998000000000005;38.998000000000005;38.998000000000005;252.858;287.858;0.5333;0.4522;0.1665;0.3975;4583.332
976;976;976;976;boat;38.998000000000005;129.57399999999998;129.57399999999998;38.998000000000005;63.998000000000005;0.2537;0.1498;0.6817;2.3014;4583.332
977;977;977;977;pier;76.19800000000001;76.19800000000001;76.19800000000001;494.0580000000001;529.058;0.5333;0.4522;0.2413;1.0266;9583.3357
978;978;978;978;beach;7.997999999999999;7.997999999999999;7.997999999999999;51.858;86.85799999999999;0.5333;0.4522;0.2413;1.0266;416.66668
979;979;979;979;pier;9.87;9.87;9.87;121.73;156.73;0.5333;0.4522;0.0156;0.0058;2083.3332
980;980;980;980;beach;14.476;14.476;14.476;62.51;81.01;0.2537;0.1498;0.0233;0.0219;2083.3332
981;981;981;981;pier;2.322;2.322;2.322;55.47;90.47;0.5333;0.4522;0.2413;1.0266;416.66668
982;982;982;982;boat;4.122;53.586000000000006;53.586000000000006;4.122;29.122;0.2537;0.1498;0.6817;2.3014;1249.9998
983;983;983;983;boat;9.522;123.786;123.786;9.522;34.522;0.2537;0.1498;0.0531;0.0052;3749.9999
984;984;984;984;charter;35.296;61.776;61.776;10.296;35.296;0.2537;0.1498;0.0531;0.0052;2916.6666
985;985;985;985;pier;3.096;3.096;3.096;43.86;78.86;0.5333;0.4522;0.2413;1.0266;416.66668
986;986;986;986;pier;7.896;7.896;7.896;111.86;146.86;0.5333;0.4522;0.2413;1.0266;2083.3332
987;987;987;987;boat;12.696;76.176;76.176;12.696;37.696;0.2537;0.1498;0.7369;2.3101;3749.9999
988;988;988;988;boat;7.896;47.376000000000005;47.376000000000005;7.896;32.896;0.2537;0.1498;0.6817;2.3014;2083.3332
989;989;989;989;charter;28.096;18.576;18.576;3.096;28.096;0.2537;0.1498;0.6817;2.3014;416.66668
990;990;990;990;charter;30.496;32.976;32.976;5.496;30.496;0.2537;0.1498;0.0531;0.0052;1249.9998
991;991;991;991;boat;19.896;119.376;119.376;19.896;44.896;0.2537;0.1498;0.6817;2.3014;6250.0013
992;992;992;992;boat;10.296;61.776;61.776;10.296;35.296;0.2537;0.1498;0.6817;2.3014;2916.6666
993;993;993;993;pier;15.095999999999998;15.095999999999998;15.095999999999998;213.86;248.86;0.5333;0.4522;0.2413;1.0266;4583.332
994;994;994;994;pier;10.296;10.296;10.296;145.86;180.86;0.5333;0.4522;0.1665;0.3975;2916.6666
995;995;995;995;pier;5.496;5.496;5.496;77.86;112.86;0.5333;0.4522;0.2413;1.0266;1249.9998
996;996;996;996;charter;30.496;32.976;32.976;5.496;30.496;0.2537;0.1498;0.6817;2.3014;1249.9998
997;997;997;997;beach;17.496;17.496;17.496;247.86;282.86;0.5333;0.4522;0.2413;1.0266;5416.6667
998;998;998;998;boat;5.496;32.976;32.976;5.496;30.496;0.2537;0.1498;0.0531;0.0052;1249.9998
999;999;999;999;boat;10.296;61.776;61.776;10.296;35.296;0.2537;0.1498;0.6817;2.3014;2916.6666
1000;1000;1000;1000;boat;12.696;76.176;76.176;12.696;37.696;0.2537;0.1498;0.0531;0.0052;3749.9999
1001;1001;1001;1001;pier;5.496;5.496;5.496;77.86;112.86;0.5333;0.4522;0.2413;1.0266;1249.9998
1002;1002;1002;1002;boat;3.096;18.576;18.576;3.096;28.096;0.2537;0.1498;0.0531;0.0052;416.66668
1003;1003;1003;1003;boat;15.095999999999998;90.576;90.576;15.095999999999998;40.096;0.2537;0.1498;0.0531;0.0052;4583.332
1004;1004;1004;1004;beach;76.176;76.176;76.176;139.656;158.156;0.2537;0.1498;0.2339;0.6288;3749.9999
1005;1005;1005;1005;boat;12.696;76.176;76.176;12.696;37.696;0.2537;0.1498;0.6817;2.3014;3749.9999
1006;1006;1006;1006;boat;37.896;227.376;227.376;37.896;62.896;0.2537;0.1498;0.0531;0.0052;12499.998
1007;1007;1007;1007;beach;5.496;5.496;5.496;77.86;112.86;0.5333;0.4522;0.1665;0.3975;1249.9998
1008;1008;1008;1008;pier;47.376000000000005;47.376000000000005;47.376000000000005;86.85600000000001;105.356;0.2537;0.1498;0.2339;0.6288;2083.3332
1009;1009;1009;1009;beach;7.896;7.896;7.896;111.86;146.86;0.5333;0.4522;0.2413;1.0266;2083.3332
1010;1010;1010;1010;boat;3.29;37.506;37.506;3.29;28.29;0.2537;0.1498;0.6817;2.3014;2083.3332
1011;1011;1011;1011;beach;3.29;3.29;3.29;101.99;136.99;0.5333;0.4522;0.0051;1.0266;2083.3332
1012;1012;1012;1012;beach;2.29;2.29;2.29;70.99;105.99;0.5333;0.4522;0.1665;0.3975;1249.9998
1013;1013;1013;1013;beach;1.29;1.29;1.29;39.99;74.99;0.5333;0.4522;0.2413;1.0266;416.66668
1014;1014;1014;1014;pier;6.29;6.29;6.29;194.99;229.99;0.5333;0.4522;0.2413;1.0266;4583.332
1015;1015;1015;1015;boat;41.262;243.34;243.34;41.262;70.762;0.0678;0.0503;0.0143;0.0289;3749.9999
1016;1016;1016;1016;boat;36.45;56.862;56.862;36.45;61.45;0.2537;0.1498;0.0531;0.0052;5416.6667
1017;1017;1017;1017;pier;49.062;49.062;49.062;149.702;168.202;0.2537;0.1498;0.0082;0.0044;4583.332
1018;1018;1018;1018;charter;56.45;49.062;49.062;31.45;56.45;0.2537;0.1498;0.7369;2.3101;4583.332
1019;1019;1019;1019;boat;16.45;25.662;25.662;16.45;41.45;0.2537;0.1498;0.6817;2.3014;2083.3332
1020;1020;1020;1020;boat;56.862;214.326;214.326;56.862;91.862;0.0678;0.0789;0.0102;0.0209;5416.6667
1021;1021;1021;1021;boat;33.462;126.126;126.126;33.462;68.462;0.0678;0.0789;0.0102;0.0209;2916.6666
1022;1022;1022;1022;beach;11.45;11.45;11.45;67.32600000000001;102.326;0.5333;0.4522;0.2413;1.0266;1249.9998
1023;1023;1023;1023;charter;131.726;16.45;16.45;96.726;131.726;0.5333;0.4522;0.2413;1.0266;2083.3332
1024;1024;1024;1024;boat;41.262;243.34;243.34;41.262;70.762;0.0678;0.0503;0.0143;0.0289;3749.9999
1025;1025;1025;1025;charter;76.45;80.262;80.262;51.45;76.45;0.2537;0.1498;0.6817;2.3014;7916.6663
1026;1026;1026;1026;boat;25.662;96.726;96.726;25.662;60.662;0.0678;0.0789;0.0102;0.0209;2083.3332
1027;1027;1027;1027;beach;26.45;26.45;26.45;155.526;190.526;0.5333;0.4522;0.2413;1.0266;3749.9999
1028;1028;1028;1028;charter;41.45;25.662;25.662;16.45;41.45;0.2537;0.1498;0.6817;2.3014;2083.3332
1029;1029;1029;1029;charter;51.45;41.262;41.262;26.45;51.45;0.2537;0.1498;0.6817;2.3014;3749.9999
1030;1030;1030;1030;beach;21.45;21.45;21.45;126.126;161.126;0.5333;0.4522;0.2413;1.0266;2916.6666
1031;1031;1031;1031;charter;46.45;33.462;33.462;21.45;46.45;0.2537;0.1498;0.0531;0.0052;2916.6666
1032;1032;1032;1032;boat;17.862000000000002;67.32600000000001;67.32600000000001;17.862000000000002;52.862;0.0678;0.0789;0.0897;1.0905;1249.9998
1033;1033;1033;1033;boat;21.45;33.462;33.462;21.45;46.45;0.2537;0.1498;0.7369;2.3101;2916.6666
1034;1034;1034;1034;pier;17.862000000000002;17.862000000000002;17.862000000000002;54.502;73.002;0.2537;0.1498;0.0233;0.0219;1249.9998
1035;1035;1035;1035;beach;11.45;11.45;11.45;67.32600000000001;102.326;0.5333;0.4522;0.2413;1.0266;1249.9998
1036;1036;1036;1036;charter;48.376000000000005;176.748;176.748;18.876;48.376000000000005;0.0678;0.0503;0.1082;0.324;2916.6666
1037;1037;1037;1037;charter;47.372;14.476;14.476;22.372;47.372;0.2537;0.1498;0.0531;0.0052;2083.3332
1038;1038;1038;1038;boat;36.476;341.548;341.548;36.476;65.976;0.0678;0.0503;0.0143;0.0289;6250.0013
1039;1039;1039;1039;boat;6.87;39.846;39.846;6.87;31.87;0.2537;0.1498;0.0531;0.0052;1249.9998
1040;1040;1040;1040;boat;6.87;39.846;39.846;6.87;31.87;0.2537;0.1498;0.6817;2.3014;1249.9998
1041;1041;1041;1041;charter;37.87;74.646;74.646;12.87;37.87;0.2537;0.1498;0.6817;2.3014;2916.6666
1042;1042;1042;1042;beach;15.87;15.87;15.87;195.73;230.73;0.5333;0.4522;0.1665;0.3975;3749.9999
1043;1043;1043;1043;charter;34.87;57.246;57.246;9.87;34.87;0.2537;0.1498;0.7369;2.3101;2083.3332
1044;1044;1044;1044;charter;40.87;92.046;92.046;15.87;40.87;0.2537;0.1498;0.0531;0.0052;3749.9999
1045;1045;1045;1045;charter;40.096;90.576;90.576;15.095999999999998;40.096;0.2537;0.0014;0.7369;2.3101;4583.332
1046;1046;1046;1046;charter;35.296;61.776;61.776;10.296;35.296;0.2537;0.1498;0.6817;2.3014;2916.6666
1047;1047;1047;1047;pier;7.896;7.896;7.896;111.86;146.86;0.5333;0.4522;0.2413;1.0266;2083.3332
1048;1048;1048;1048;pier;15.095999999999998;15.095999999999998;15.095999999999998;213.86;248.86;0.5333;0.4522;0.2413;1.0266;4583.332
1049;1049;1049;1049;boat;10.296;61.776;61.776;10.296;35.296;0.2537;0.1498;0.7369;2.3101;2916.6666
1050;1050;1050;1050;charter;246.074;145.86;145.86;217.074;246.074;0.0678;0.0789;0.0014;0.0029;2916.6666
1051;1051;1051;1051;boat;12.696;76.176;76.176;12.696;37.696;0.2537;0.1498;0.7369;2.3101;3749.9999
1052;1052;1052;1052;charter;35.296;61.776;61.776;10.296;35.296;0.2537;0.1498;0.6817;2.3014;2916.6666
1053;1053;1053;1053;pier;7.896;7.896;7.896;111.86;146.86;0.5333;0.4522;0.2413;1.0266;2083.3332
1054;1054;1054;1054;beach;12.696;12.696;12.696;179.86;214.86;0.5333;0.4522;0.0156;0.0058;3749.9999
1055;1055;1055;1055;charter;42.496;104.976;104.976;17.496;42.496;0.2537;0.1498;0.6817;2.3014;5416.6667
1056;1056;1056;1056;pier;7.896;7.896;7.896;111.86;146.86;0.5333;0.4522;0.2413;1.0266;2083.3332
1057;1057;1057;1057;charter;37.696;76.176;76.176;12.696;37.696;0.2537;0.1498;0.0531;0.0052;3749.9999
1058;1058;1058;1058;boat;52.488;166.21200000000002;166.21200000000002;52.488;77.488;0.2537;0.1498;0.0531;0.0052;5416.6667
1059;1059;1059;1059;pier;16.488;16.488;16.488;97.096;132.096;0.5333;0.4522;0.2413;1.0266;1249.9998
1060;1060;1060;1060;boat;45.288;143.412;143.412;45.288;70.288;0.2537;0.1498;0.6817;2.3014;4583.332
1061;1061;1061;1061;boat;30.888;97.812;97.812;30.888;55.888000000000005;0.2537;0.1498;0.7369;2.3101;2916.6666
1062;1062;1062;1062;charter;48.688;75.012;75.012;23.688;48.688;0.2537;0.0014;0.7369;2.3101;2083.3332
1063;1063;1063;1063;pier;30.888;30.888;30.888;181.896;216.896;0.5333;0.4522;0.2413;1.0266;2916.6666
1064;1064;1064;1064;boat;38.088;120.612;120.612;38.088;63.088;0.2537;0.1498;0.6817;2.3014;3749.9999
1065;1065;1065;1065;charter;55.888000000000005;97.812;97.812;30.888;55.888000000000005;0.2537;0.1498;0.6817;2.3014;2916.6666
1066;1066;1066;1066;pier;30.888;30.888;30.888;181.896;216.896;0.5333;0.4522;0.2413;1.0266;2916.6666
1067;1067;1067;1067;boat;38.088;120.612;120.612;38.088;63.088;0.2537;0.1498;0.7369;2.3101;3749.9999
1068;1068;1068;1068;charter;87.212;97.096;97.096;52.212;87.212;0.0678;0.0789;0.0897;1.0905;1249.9998
1069;1069;1069;1069;charter;84.68799999999999;189.012;189.012;59.688;84.68799999999999;0.2537;0.1498;0.6817;2.3014;6250.0013
1070;1070;1070;1070;charter;41.488;52.212;52.212;16.488;41.488;0.2537;0.1498;0.6817;2.3014;1249.9998
1071;1071;1071;1071;boat;23.688;75.012;75.012;23.688;48.688;0.2537;0.1498;0.6817;2.3014;2083.3332
1072;1072;1072;1072;boat;189.012;351.496;351.496;189.012;224.012;0.0678;0.0789;0.0897;1.0905;6250.0013
1073;1073;1073;1073;beach;30.888;30.888;30.888;181.896;216.896;0.5333;0.4522;0.0156;0.0058;2916.6666
1074;1074;1074;1074;boat;10.296;61.776;61.776;10.296;35.296;0.2537;0.1498;0.7369;2.3101;2916.6666
1075;1075;1075;1075;boat;76.176;267.67400000000004;267.67400000000004;76.176;105.676;0.0678;0.0503;0.1082;0.324;3749.9999
1076;1076;1076;1076;pier;12.696;12.696;12.696;179.86;214.86;0.5333;0.4522;0.2413;1.0266;3749.9999
1077;1077;1077;1077;charter;30.496;32.976;32.976;5.496;30.496;0.2537;0.1498;0.6817;2.3014;1249.9998
1078;1078;1078;1078;charter;32.896;47.376000000000005;47.376000000000005;7.896;32.896;0.2537;0.1498;0.0531;0.0052;2083.3332
1079;1079;1079;1079;boat;5.496;32.976;32.976;5.496;30.496;0.2537;0.1498;0.7369;2.3101;1249.9998
1080;1080;1080;1080;pier;10.296;10.296;10.296;145.86;180.86;0.5333;0.4522;0.2413;1.0266;2916.6666
1081;1081;1081;1081;boat;76.176;267.67400000000004;267.67400000000004;76.176;105.676;0.0678;0.0503;0.0143;0.0289;3749.9999
1082;1082;1082;1082;charter;37.696;76.176;76.176;12.696;37.696;0.2537;0.1498;0.6817;2.3014;3749.9999
1083;1083;1083;1083;charter;35.296;61.776;61.776;10.296;35.296;0.2537;0.1498;0.6817;2.3014;2916.6666
1084;1084;1084;1084;charter;82.376;111.86;111.86;47.376000000000005;82.376;0.0678;0.0789;0.0102;0.0209;2083.3332
1085;1085;1085;1085;boat;37.896;227.376;227.376;37.896;62.896;0.2537;0.1498;0.7369;2.3101;12499.998
1086;1086;1086;1086;charter;37.696;76.176;76.176;12.696;37.696;0.2537;0.1498;0.6817;2.3014;3749.9999
1087;1087;1087;1087;charter;30.496;32.976;32.976;5.496;30.496;0.2537;0.1498;0.0531;0.0052;1249.9998
1088;1088;1088;1088;charter;35.296;61.776;61.776;10.296;35.296;0.2537;0.1498;0.6817;2.3014;2916.6666
1089;1089;1089;1089;boat;15.095999999999998;90.576;90.576;15.095999999999998;40.096;0.2537;0.1498;0.0531;0.0052;4583.332
1090;1090;1090;1090;boat;37.896;227.376;227.376;37.896;62.896;0.2537;0.1498;0.6817;2.3014;12499.998
1091;1091;1091;1091;boat;5.496;32.976;32.976;5.496;30.496;0.2537;0.1498;0.6817;2.3014;1249.9998
1092;1092;1092;1092;charter;32.896;47.376000000000005;47.376000000000005;7.896;32.896;0.2537;0.1498;0.7369;2.3101;2083.3332
1093;1093;1093;1093;beach;17.496;17.496;17.496;247.86;282.86;0.5333;0.4522;0.2413;1.0266;5416.6667
1094;1094;1094;1094;boat;30.888;97.812;97.812;30.888;55.888000000000005;0.2537;0.1498;0.7369;2.3101;2916.6666
1095;1095;1095;1095;pier;16.488;16.488;16.488;97.096;132.096;0.5333;0.4522;0.2413;1.0266;1249.9998
1096;1096;1096;1096;charter;48.688;75.012;75.012;23.688;48.688;0.2537;0.1498;0.0531;0.0052;2083.3332
1097;1097;1097;1097;charter;48.688;75.012;75.012;23.688;48.688;0.2537;0.1498;0.6817;2.3014;2083.3332
1098;1098;1098;1098;boat;5.922000000000001;76.986;76.986;5.922000000000001;30.922;0.2537;0.1498;0.6817;2.3014;2083.3332
1099;1099;1099;1099;boat;15.792;63.168;63.168;15.792;40.792;0.2537;0.1498;0.0531;0.0052;2083.3332
1100;1100;1100;1100;boat;20.592;82.368;82.368;20.592;45.592;0.2537;0.1498;0.0531;0.0052;2916.6666
1101;1101;1101;1101;pier;4.29;4.29;4.29;132.99;167.99;0.5333;0.4522;0.2413;1.0266;2916.6666
1102;1102;1102;1102;boat;6.29;71.706;71.706;6.29;31.29;0.2537;0.1498;0.0531;0.0052;4583.332
1103;1103;1103;1103;pier;8.29;8.29;8.29;256.99;291.99;0.5333;0.4522;0.2413;1.0266;6250.0013
1104;1104;1104;1104;beach;94.506;94.506;94.506;193.986;212.486;0.2537;0.1498;0.0008;0.0027;6250.0013
1105;1105;1105;1105;pier;1.29;1.29;1.29;39.99;74.99;0.5333;0.4522;0.0051;1.0266;416.66668
1106;1106;1106;1106;charter;28.29;37.506;37.506;3.29;28.29;0.2537;0.1498;0.6817;2.3014;2083.3332
1107;1107;1107;1107;charter;29.29;48.906000000000006;48.906000000000006;4.29;29.29;0.2537;0.1498;0.6817;2.3014;2916.6666
1108;1108;1108;1108;charter;28.29;37.506;37.506;3.29;28.29;0.2537;0.1498;0.6817;2.3014;2083.3332
1109;1109;1109;1109;charter;30.29;60.306;60.306;5.29;30.29;0.2537;0.1498;0.6817;2.3014;3749.9999
1110;1110;1110;1110;pier;3.29;3.29;3.29;101.99;136.99;0.5333;0.4522;0.2413;1.0266;2083.3332
1111;1111;1111;1111;charter;29.29;48.906000000000006;48.906000000000006;4.29;29.29;0.2537;0.1498;0.6817;2.3014;2916.6666
1112;1112;1112;1112;charter;27.29;26.106;26.106;2.29;27.29;0.2537;0.1498;0.6817;2.3014;1249.9998
1113;1113;1113;1113;charter;112.606;347.004;347.004;83.10600000000001;112.606;0.0678;0.0503;0.0143;0.0289;5416.6667
1114;1114;1114;1114;beach;6.29;6.29;6.29;194.99;229.99;0.5333;0.4522;0.2413;1.0266;4583.332
1115;1115;1115;1115;charter;29.29;48.906000000000006;48.906000000000006;4.29;29.29;0.2537;0.1498;0.6817;2.3014;2916.6666
1116;1116;1116;1116;pier;2.29;2.29;2.29;70.99;105.99;0.5333;0.4522;0.2413;1.0266;1249.9998
1117;1117;1117;1117;pier;6.29;6.29;6.29;194.99;229.99;0.5333;0.4522;0.0156;0.0058;4583.332
1118;1118;1118;1118;boat;15.79;180.00599999999997;180.00599999999997;15.79;40.79;0.2537;0.1498;0.7369;2.3101;12499.998
1119;1119;1119;1119;beach;4.29;4.29;4.29;132.99;167.99;0.5333;0.4522;0.2413;1.0266;2916.6666
1120;1120;1120;1120;beach;4.29;4.29;4.29;132.99;167.99;0.5333;0.4522;0.2413;1.0266;2916.6666
1121;1121;1121;1121;boat;48.906000000000006;204.204;204.204;48.906000000000006;78.406;0.0678;0.0052;0.0732;0.1726;2916.6666
1122;1122;1122;1122;beach;6.29;6.29;6.29;194.99;229.99;0.5333;0.4522;0.1665;0.3975;4583.332
1123;1123;1123;1123;beach;9.29;9.29;9.29;287.99;322.99;0.5333;0.4522;0.2413;1.0266;7083.3317
1124;1124;1124;1124;charter;30.29;60.306;60.306;5.29;30.29;0.2537;0.1498;0.7369;2.3101;3749.9999
1125;1125;1125;1125;pier;5.29;5.29;5.29;163.99;198.99;0.5333;0.4522;0.2413;1.0266;3749.9999
1126;1126;1126;1126;pier;4.29;4.29;4.29;132.99;167.99;0.5333;0.4522;0.0156;0.0058;2916.6666
1127;1127;1127;1127;boat;8.29;94.506;94.506;8.29;33.29;0.2537;0.1498;0.7369;2.3101;6250.0013
1128;1128;1128;1128;charter;30.29;60.306;60.306;5.29;30.29;0.2537;0.1498;0.0531;0.0052;3749.9999
1129;1129;1129;1129;boat;3.29;37.506;37.506;3.29;28.29;0.2537;0.1498;0.0531;0.0052;2083.3332
1130;1130;1130;1130;pier;3.29;3.29;3.29;101.99;136.99;0.5333;0.4522;0.2413;1.0266;2083.3332
1131;1131;1131;1131;charter;29.29;48.906000000000006;48.906000000000006;4.29;29.29;0.2537;0.1498;0.7369;2.3101;2916.6666
1132;1132;1132;1132;boat;10.29;117.306;117.306;10.29;35.29;0.2537;0.1498;0.7369;2.3101;7916.6663
1133;1133;1133;1133;boat;6.29;71.706;71.706;6.29;31.29;0.2537;0.1498;0.6817;2.3014;4583.332
1134;1134;1134;1134;pier;37.506;37.506;37.506;76.986;95.486;0.2537;0.1498;0.0233;0.0219;2083.3332
1135;1135;1135;1135;boat;37.506;101.99;101.99;37.506;72.506;0.0678;0.0789;0.0102;0.0209;2083.3332
1136;1136;1136;1136;pier;37.506;37.506;37.506;76.986;95.486;0.2537;0.1498;0.0082;0.0044;2083.3332
1137;1137;1137;1137;charter;29.29;48.906000000000006;48.906000000000006;4.29;29.29;0.2537;0.1498;0.6817;2.3014;2916.6666
1138;1138;1138;1138;boat;5.29;60.306;60.306;5.29;30.29;0.2537;0.1498;0.7369;2.3101;3749.9999
1139;1139;1139;1139;boat;6.29;71.706;71.706;6.29;31.29;0.2537;0.1498;0.6817;2.3014;4583.332
1140;1140;1140;1140;boat;6.29;71.706;71.706;6.29;31.29;0.2537;0.1498;0.6817;2.3014;4583.332
1141;1141;1141;1141;boat;132.99;4.29;4.29;132.99;167.99;0.5333;0.4522;0.0156;0.0058;2916.6666
1142;1142;1142;1142;boat;163.99;5.29;5.29;163.99;198.99;0.5333;0.0069;0.0361;0.4216;3749.9999
1143;1143;1143;1143;charter;29.29;48.906000000000006;48.906000000000006;4.29;29.29;0.2537;0.1498;0.6817;2.3014;2916.6666
1144;1144;1144;1144;pier;6.29;6.29;6.29;194.99;229.99;0.5333;0.4522;0.2413;1.0266;4583.332
1145;1145;1145;1145;charter;40.79;180.00599999999997;180.00599999999997;15.79;40.79;0.2537;0.1498;0.7369;2.3101;12499.998
1146;1146;1146;1146;charter;32.29;83.10600000000001;83.10600000000001;7.29;32.29;0.2537;0.1498;0.6817;2.3014;5416.6667
1147;1147;1147;1147;charter;32.29;83.10600000000001;83.10600000000001;7.29;32.29;0.2537;0.1498;0.6817;2.3014;5416.6667
1148;1148;1148;1148;pier;37.506;37.506;37.506;76.986;95.486;0.2537;0.1498;0.0233;0.0219;2083.3332
1149;1149;1149;1149;charter;33.29;94.506;94.506;8.29;33.29;0.2537;0.1498;0.6817;2.3014;6250.0013
1150;1150;1150;1150;boat;6.29;71.706;71.706;6.29;31.29;0.2537;0.1498;0.6817;2.3014;4583.332
1151;1151;1151;1151;boat;60.306;163.99;163.99;60.306;95.306;0.0678;0.0789;0.0102;0.0209;3749.9999
1152;1152;1152;1152;boat;6.29;71.706;71.706;6.29;31.29;0.2537;0.1498;0.0531;0.0052;4583.332
1153;1153;1153;1153;beach;105.906;105.906;105.906;217.386;235.886;0.2537;0.1498;0.0233;0.0219;7083.3317
1154;1154;1154;1154;boat;39.99;30.186;30.186;39.99;63.99;0.1049;0.0451;0.1574;0.4671;416.66668
1155;1155;1155;1155;pier;2.29;2.29;2.29;70.99;105.99;0.5333;0.4522;0.2413;1.0266;1249.9998
1156;1156;1156;1156;charter;33.29;94.506;94.506;8.29;33.29;0.2537;0.1498;0.6817;2.3014;6250.0013
1157;1157;1157;1157;pier;1.29;1.29;1.29;39.99;74.99;0.5333;0.4522;0.1665;0.3975;416.66668
1158;1158;1158;1158;boat;71.706;194.99;194.99;71.706;106.706;0.0678;0.0789;0.0559;0.6456;4583.332
1159;1159;1159;1159;beach;18.876;18.876;18.876;81.51;100.01;0.2537;0.1498;0.2339;0.6288;2916.6666
1160;1160;1160;1160;boat;27.676;259.148;259.148;27.676;57.176;0.0678;0.0503;0.0143;0.0289;4583.332
1161;1161;1161;1161;charter;74.572;32.076;32.076;49.572;74.572;0.2537;0.1498;0.6817;2.3014;5416.6667
1162;1162;1162;1162;boat;45.288;143.412;143.412;45.288;70.288;0.2537;0.1498;0.0531;0.0052;4583.332
1163;1163;1163;1163;pier;23.276;23.276;23.276;100.51;119.01;0.2537;0.1498;0.0082;0.0044;3749.9999
1164;1164;1164;1164;boat;69.476;388.434;388.434;69.476;104.476;0.0678;0.0789;0.0102;0.0209;12499.998
1165;1165;1165;1165;charter;55.888000000000005;97.812;97.812;30.888;55.888000000000005;0.2537;0.1498;0.6817;2.3014;2916.6666
1166;1166;1166;1166;pier;52.488;52.488;52.488;309.096;344.096;0.5333;0.4522;0.0156;0.0058;5416.6667
1167;1167;1167;1167;beach;23.688;23.688;23.688;139.496;174.49599999999998;0.5333;0.4522;0.0156;0.0058;2083.3332
1168;1168;1168;1168;charter;132.812;181.896;181.896;97.812;132.812;0.0678;0.0789;0.0897;1.0905;2916.6666
1169;1169;1169;1169;pier;23.688;23.688;23.688;139.496;174.49599999999998;0.5333;0.4522;0.2413;1.0266;2083.3332
1170;1170;1170;1170;boat;106.434;255.15;255.15;106.434;141.434;0.5333;0.4522;0.2413;1.0266;5416.6667
1171;1171;1171;1171;boat;155.80200000000002;164.834;164.834;155.80200000000002;190.802;0.0678;0.0025;0.0108;0.2377;8750.001
1172;1172;1172;1172;charter;63.902;45.402;45.402;45.402;63.902;0.2537;0.1498;0.0233;0.0219;2083.3332
1173;1173;1173;1173;beach;62.63399999999999;62.63399999999999;62.63399999999999;123.552;152.55200000000002;0.0678;0.0789;0.0014;0.0029;2916.6666
1174;1174;1174;1174;boat;86.802;91.834;91.834;86.802;121.802;0.0678;0.0789;0.0102;0.0209;4583.332
1175;1175;1175;1175;charter;149.40200000000002;121.034;121.034;114.402;149.40200000000002;0.0678;0.0789;0.0102;0.0209;6250.0013
